date,open,high,low,close,volume
2008-05-29,32.630001068115234,38.439998626708984,25.670000076293945,28.079999923706055,0
2008-05-30,28.079999923706055,35.470001220703125,26.59000015258789,26.68000030517578,0
2008-06-02,26.68000030517578,29.489999771118164,25.020000457763672,29.489999771118164,0
2008-06-03,42.68000030517578,42.68000030517578,27.100000381469727,28.489999771118164,0
2008-06-04,28.489999771118164,32.66999816894531,26.170000076293945,29.81999969482422,0
2008-06-05,29.81999969482422,38.790000915527344,25.309999465942383,30.31999969482422,0
2008-06-09,32.869998931884766,35.290000915527344,19.360000610351562,32.43000030517578,0
2008-06-10,25.989999771118164,33.22999954223633,25.290000915527344,30.229999542236328,0
2008-06-11,19.530000686645508,39.11000061035156,19.530000686645508,29.639999389648438,0
2008-06-12,29.639999389648438,37.36000061035156,27.8700008392334,29.229999542236328,0
2008-06-13,31.40999984741211,41.18000030517578,16.719999313354492,30.700000762939453,0
2008-06-16,14.470000267028809,38.63999938964844,14.470000267028809,29.020000457763672,0
2008-06-17,30.700000762939453,37.79999923706055,13.770000457763672,28.959999084472656,0
2008-06-18,24.760000228881836,34.439998626708984,22.280000686645508,31.81999969482422,0
2008-06-19,31.81999969482422,44.29999923706055,31.610000610351562,32.31999969482422,0
2008-06-20,32.31999969482422,57.849998474121094,22.459999084472656,28.190000534057617,0
2008-06-23,28.190000534057617,48.20000076293945,28.190000534057617,31.1200008392334,0
2008-06-24,31.1200008392334,67.5199966430664,29.950000762939453,34.04999923706055,0
2008-06-25,34.04999923706055,53.15999984741211,33.130001068115234,36.459999084472656,0
2008-06-26,36.459999084472656,47.709999084472656,31.709999084472656,32.849998474121094,0
2008-06-27,32.849998474121094,62.029998779296875,31.649999618530273,32.20000076293945,0
2008-06-30,32.20000076293945,64.38999938964844,30.81999969482422,30.959999084472656,0
2008-07-01,30.959999084472656,56.63999938964844,30.959999084472656,31.420000076293945,0
2008-07-02,31.420000076293945,56.209999084472656,31.420000076293945,35.380001068115234,0
2008-07-03,35.380001068115234,59.810001373291016,33.81999969482422,36.2599983215332,0
2008-07-04,36.2599983215332,57.7599983215332,35.040000915527344,35.66999816894531,0
2008-07-07,35.66999816894531,37.310001373291016,32.09000015258789,37.290000915527344,0
2008-07-08,37.290000915527344,49.15999984741211,32.77000045776367,36.040000915527344,0
2008-07-09,36.040000915527344,77.68000030517578,30.270000457763672,34.27000045776367,0
2008-07-10,34.27000045776367,40.4900016784668,28.690000534057617,32.16999816894531,0
2008-07-11,32.16999816894531,36.61000061035156,29.829999923706055,33.0099983215332,0
2008-07-14,38.47999954223633,55.709999084472656,30.610000610351562,31.510000228881836,0
2008-07-15,31.510000228881836,49.79999923706055,24.350000381469727,49.77000045776367,0
2008-07-16,40.0099983215332,54.880001068115234,30.65999984741211,31.100000381469727,0
2008-07-17,34.93000030517578,53.59000015258789,25.420000076293945,35.34000015258789,0
2008-07-18,35.34000015258789,45.5099983215332,25.34000015258789,36.25,0
2008-07-21,36.619998931884766,49.810001373291016,31.989999771118164,40.47999954223633,0
2008-07-22,35.77000045776367,48.84000015258789,34.04999923706055,35.54999923706055,0
2008-07-23,35.54999923706055,37.81999969482422,10.15999984741211,37.77000045776367,0
2008-07-24,39.83000183105469,51.650001525878906,29.34000015258789,40.290000915527344,0
2008-07-25,40.290000915527344,52.0099983215332,29.190000534057617,42.290000915527344,0
2008-07-28,42.290000915527344,55.20000076293945,33.540000915527344,54.060001373291016,0
2008-07-29,54.060001373291016,63.220001220703125,32.290000915527344,61.72999954223633,0
2008-07-30,61.72999954223633,61.72999954223633,34.689998626708984,51.720001220703125,0
2008-07-31,41.689998626708984,53.9900016784668,37.900001525878906,39.060001373291016,0
2008-08-01,40.2599983215332,41.93000030517578,35.099998474121094,38.4900016784668,0
2008-08-04,38.4900016784668,44.93000030517578,31.729999542236328,40.2400016784668,0
2008-08-05,40.2400016784668,40.619998931884766,33.15999984741211,35.65999984741211,0
2008-08-06,35.65999984741211,42.06999969482422,31.670000076293945,34.91999816894531,0
2008-08-07,34.91999816894531,45.529998779296875,27.280000686645508,35.66999816894531,0
2008-08-08,29.829999923706055,41.599998474121094,29.829999923706055,35.13999938964844,0
2008-08-11,21.6200008392334,37.650001525878906,21.6200008392334,31.3700008392334,0
2008-08-12,27.18000030517578,42.5099983215332,27.18000030517578,33.88999938964844,0
2008-08-13,19.510000228881836,48.02000045776367,18.959999084472656,34.7599983215332,0
2008-08-14,31.920000076293945,47.65999984741211,27.56999969482422,35.2400016784668,0
2008-08-19,29.549999237060547,61.9900016784668,27.049999237060547,34.91999816894531,0
2008-08-20,36.11000061035156,37.029998779296875,11.100000381469727,33.95000076293945,0
2008-08-21,33.95000076293945,73.22000122070312,32.439998626708984,36.54999923706055,0
2008-08-22,36.54999923706055,79.7699966430664,32.560001373291016,35.7599983215332,0
2008-08-25,35.7599983215332,45.56999969482422,33.349998474121094,45.11000061035156,0
2008-08-26,45.11000061035156,45.2599983215332,28.559999465942383,33.900001525878906,0
2008-08-27,33.900001525878906,76.5199966430664,31.760000228881836,32.79999923706055,0
2008-08-28,32.79999923706055,73.29000091552734,28.389999389648438,33.310001373291016,0
2008-08-29,28.200000762939453,33.310001373291016,28.200000762939453,31.670000076293945,0
2008-09-01,49.70000076293945,49.70000076293945,29.469999313354492,31.280000686645508,0
2008-09-02,42.5099983215332,42.5099983215332,24.700000762939453,30.450000762939453,0
2008-09-04,23.59000015258789,32.7599983215332,23.59000015258789,31.229999542236328,0
2008-09-05,30.709999084472656,57.88999938964844,28.639999389648438,32.650001525878906,0
2008-09-08,38.27000045776367,56.189998626708984,28.860000610351562,30.770000457763672,0
2008-09-09,40.439998626708984,40.439998626708984,27.43000030517578,30.360000610351562,0
2008-09-10,30.09000015258789,33.790000915527344,26.34000015258789,32.119998931884766,0
2008-09-11,30.299999237060547,37.560001373291016,28.399999618530273,32.72999954223633,0
2008-09-12,32.72999954223633,58.11000061035156,27.510000228881836,30.43000030517578,0
2008-09-15,39.7599983215332,63.31999969482422,32.20000076293945,33.119998931884766,0
2008-09-16,53.619998931884766,53.619998931884766,33.119998931884766,34.900001525878906,0
2008-09-17,33.27000045776367,66.08999633789062,30.610000610351562,33.9900016784668,0
2008-09-18,54.290000915527344,68.33000183105469,29.8799991607666,39.560001373291016,0
2008-09-19,39.560001373291016,50.08000183105469,38.08000183105469,39.119998931884766,0
2008-09-22,39.119998931884766,49.68000030517578,36.08000183105469,37.970001220703125,0
2008-09-23,42.439998626708984,53.83000183105469,36.58000183105469,38.7400016784668,0
2008-09-24,41.380001068115234,49.970001220703125,34.43000030517578,35.61000061035156,0
2008-09-25,36.130001068115234,40.68000030517578,32.209999084472656,34.09000015258789,0
2008-09-26,33.97999954223633,35.27000045776367,33.599998474121094,33.959999084472656,0
2008-09-29,37.84000015258789,37.84000015258789,32.2599983215332,34.900001525878906,0
2008-09-30,51.4900016784668,51.4900016784668,34.900001525878906,37.189998626708984,0
2008-10-01,37.189998626708984,37.189998626708984,34.97999954223633,35.540000915527344,0
2008-10-03,40.220001220703125,40.220001220703125,33.7599983215332,35.099998474121094,0
2008-10-06,44.11000061035156,44.790000915527344,32.380001068115234,33.75,0
2008-10-07,48.08000183105469,48.08000183105469,33.75,39.29999923706055,0
2008-10-08,30.229999542236328,52.689998626708984,30.229999542236328,39.33000183105469,0
2008-10-10,39.33000183105469,39.33000183105469,39.33000183105469,39.33000183105469,0
2008-10-13,40.81999969482422,57.779998779296875,40.81999969482422,46.4900016784668,0
2008-10-14,46.4900016784668,46.4900016784668,46.4900016784668,46.4900016784668,0
2008-10-15,36.68000030517578,46.47999954223633,36.68000030517578,46.06999969482422,0
2008-10-16,32.029998779296875,54.779998779296875,32.029998779296875,47.810001373291016,0
2008-10-17,30.389999389648438,50.09000015258789,30.389999389648438,46.720001220703125,0
2008-10-20,46.720001220703125,74.80000305175781,39.04999923706055,57.130001068115234,0
2008-10-21,47.2400016784668,57.790000915527344,47.2400016784668,56.0,0
2008-10-22,56.0,74.12999725341797,30.690000534057617,54.75,0
2008-10-23,54.75,66.70999908447266,31.469999313354492,54.970001220703125,0
2008-10-24,54.970001220703125,82.58999633789062,45.5,45.5,0
2008-10-27,87.05000305175781,90.0199966430664,56.119998931884766,67.5,0
2008-10-29,63.06999969482422,79.94999694824219,63.06999969482422,68.3499984741211,0
2008-10-31,68.3499984741211,68.3499984741211,68.3499984741211,68.3499984741211,0
2008-11-03,88.68000030517578,88.68000030517578,60.150001525878906,67.83999633789062,0
2008-11-04,58.650001525878906,84.51000213623047,58.650001525878906,62.150001525878906,0
2008-11-05,47.15999984741211,68.80000305175781,47.15999984741211,66.75,0
2008-11-06,62.150001525878906,62.150001525878906,62.150001525878906,62.150001525878906,0
2008-11-07,69.26000213623047,72.37000274658203,62.75,67.22000122070312,0
2008-11-10,59.08000183105469,67.05000305175781,57.900001525878906,63.7599983215332,0
2008-11-11,62.400001525878906,66.98999786376953,62.400001525878906,66.98999786376953,0
2008-11-12,62.970001220703125,74.36000061035156,57.70000076293945,70.62000274658203,0
2008-11-14,65.54000091552734,92.52999877929688,55.22999954223633,70.08000183105469,0
2008-11-17,61.43000030517578,91.77999877929688,58.869998931884766,85.12999725341797,0
2008-11-18,63.56999969482422,77.33000183105469,63.45000076293945,64.66000366210938,0
2008-11-19,59.310001373291016,79.4000015258789,54.279998779296875,60.84000015258789,0
2008-11-20,60.84000015258789,70.81999969482422,60.84000015258789,65.55000305175781,0
2008-11-21,65.55000305175781,90.12000274658203,61.31999969482422,64.45999908447266,0
2008-11-24,62.810001373291016,62.810001373291016,62.810001373291016,62.810001373291016,0
2008-11-25,59.150001525878906,62.59000015258789,59.150001525878906,59.560001373291016,0
2008-11-26,59.560001373291016,78.5999984741211,55.47999954223633,56.209999084472656,0
2008-11-28,56.209999084472656,62.54999923706055,52.9900016784668,57.439998626708984,0
2008-12-01,57.439998626708984,57.439998626708984,50.529998779296875,55.2599983215332,0
2008-12-02,55.2599983215332,55.2599983215332,51.869998931884766,54.29999923706055,0
2008-12-03,54.29999923706055,57.029998779296875,51.15999984741211,54.65999984741211,0
2008-12-04,48.459999084472656,55.220001220703125,48.459999084472656,51.84000015258789,0
2008-12-05,51.84000015258789,56.11000061035156,47.439998626708984,52.04999923706055,0
2008-12-08,52.04999923706055,56.09000015258789,44.90999984741211,50.279998779296875,0
2008-12-10,47.2400016784668,53.560001373291016,47.2400016784668,50.36000061035156,0
2008-12-11,45.630001068115234,51.959999084472656,44.43000030517578,51.75,0
2008-12-12,51.75,65.16000366210938,48.13999938964844,49.43000030517578,0
2008-12-15,47.849998474121094,52.65999984741211,47.849998474121094,48.099998474121094,0
2008-12-16,48.099998474121094,49.220001220703125,44.90999984741211,44.90999984741211,0
2008-12-17,44.90999984741211,63.02000045776367,44.90999984741211,44.90999984741211,0
2008-12-18,49.970001220703125,62.91999816894531,41.439998626708984,45.4900016784668,0
2008-12-19,48.099998474121094,49.220001220703125,44.90999984741211,44.90999984741211,0
2008-12-22,38.4900016784668,51.9900016784668,36.97999954223633,41.459999084472656,0
2008-12-23,41.459999084472656,60.599998474121094,41.459999084472656,45.70000076293945,0
2008-12-24,45.70000076293945,53.5099983215332,41.75,41.790000915527344,0
2008-12-26,41.790000915527344,46.52000045776367,41.4900016784668,45.15999984741211,0
2008-12-29,45.15999984741211,46.400001525878906,43.79999923706055,43.88999938964844,0
2008-12-30,42.86000061035156,44.95000076293945,42.369998931884766,42.5099983215332,0
2008-12-31,42.5099983215332,44.119998931884766,42.5099983215332,43.09000015258789,0
2009-01-02,39.439998626708984,42.0099983215332,39.439998626708984,40.66999816894531,0
2009-01-05,37.349998474121094,41.75,37.09000015258789,38.599998474121094,0
2009-01-06,39.18000030517578,40.790000915527344,35.61000061035156,38.72999954223633,0
2009-01-07,39.279998779296875,46.65999984741211,32.709999084472656,44.36000061035156,0
2009-01-09,40.84000015258789,49.68000030517578,40.84000015258789,47.81999969482422,0
2009-01-12,47.81999969482422,47.81999969482422,47.81999969482422,47.81999969482422,0
2009-01-13,44.70000076293945,54.0099983215332,42.68000030517578,53.470001220703125,0
2009-01-14,53.470001220703125,53.470001220703125,53.470001220703125,53.470001220703125,0
2009-01-15,44.41999816894531,48.2599983215332,44.41999816894531,45.16999816894531,0
2009-01-16,42.61000061035156,45.029998779296875,42.61000061035156,44.29999923706055,0
2009-01-19,45.709999084472656,45.709999084472656,44.290000915527344,44.459999084472656,0
2009-01-20,45.52000045776367,45.810001373291016,44.880001068115234,45.0,0
2009-01-21,45.0,46.20000076293945,43.34000015258789,45.40999984741211,0
2009-01-22,46.540000915527344,53.09000015258789,38.13999938964844,45.54999923706055,0
2009-01-23,45.54999923706055,47.47999954223633,30.950000762939453,34.0099983215332,0
2009-01-27,44.95000076293945,44.95000076293945,41.810001373291016,42.86000061035156,0
2009-01-28,42.86000061035156,42.86000061035156,40.650001525878906,40.7599983215332,0
2009-01-29,40.7599983215332,45.61000061035156,40.33000183105469,43.11000061035156,0
2009-01-30,43.11000061035156,47.2400016784668,41.66999816894531,42.099998474121094,0
2009-02-02,41.83000183105469,59.540000915527344,41.83000183105469,43.689998626708984,0
2009-02-03,43.79999923706055,49.869998931884766,39.4900016784668,49.2400016784668,0
2009-02-04,38.9900016784668,46.279998779296875,38.9900016784668,44.38999938964844,0
2009-02-05,40.20000076293945,57.779998779296875,40.20000076293945,43.91999816894531,0
2009-02-06,38.400001525878906,51.02000045776367,38.400001525878906,50.650001525878906,0
2009-02-09,37.11000061035156,52.939998626708984,37.11000061035156,44.58000183105469,0
2009-02-10,41.619998931884766,45.650001525878906,40.93000030517578,44.29999923706055,0
2009-02-11,45.66999816894531,53.040000915527344,41.95000076293945,46.650001525878906,0
2009-02-12,39.52000045776367,49.689998626708984,38.52000045776367,45.650001525878906,0
2009-02-13,45.650001525878906,50.33000183105469,40.5,43.310001373291016,0
2009-02-16,43.310001373291016,50.41999816894531,36.38999938964844,42.560001373291016,0
2009-02-17,35.060001373291016,51.970001220703125,35.060001373291016,44.0,0
2009-02-18,37.11000061035156,58.61000061035156,37.11000061035156,43.040000915527344,0
2009-02-19,43.040000915527344,48.20000076293945,42.90999984741211,43.040000915527344,0
2009-02-20,42.90999984741211,47.029998779296875,41.130001068115234,45.209999084472656,0
2009-02-24,44.70000076293945,46.47999954223633,43.86000061035156,45.20000076293945,0
2009-02-25,45.20000076293945,45.20000076293945,41.279998779296875,41.939998626708984,0
2009-02-26,39.130001068115234,41.869998931884766,39.130001068115234,39.869998931884766,0
2009-02-27,39.869998931884766,42.77000045776367,39.369998931884766,40.61000061035156,0
2009-03-02,40.61000061035156,44.779998779296875,40.61000061035156,43.36000061035156,0
2009-03-03,43.36000061035156,44.54999923706055,41.84000015258789,44.439998626708984,0
2009-03-04,44.439998626708984,44.439998626708984,42.45000076293945,42.77000045776367,0
2009-03-05,42.77000045776367,49.72999954223633,41.400001525878906,41.560001373291016,0
2009-03-06,41.560001373291016,41.58000183105469,37.5,37.970001220703125,0
2009-03-09,39.970001220703125,41.290000915527344,37.970001220703125,41.029998779296875,0
2009-03-12,41.029998779296875,41.029998779296875,38.47999954223633,38.47999954223633,0
2009-03-13,39.380001068115234,39.380001068115234,34.959999084472656,35.56999969482422,0
2009-03-16,35.56999969482422,38.04999923706055,35.56999969482422,36.63999938964844,0
2009-03-17,36.63999938964844,42.189998626708984,36.63999938964844,38.470001220703125,0
2009-03-18,38.470001220703125,38.709999084472656,37.279998779296875,38.189998626708984,0
2009-03-19,38.189998626708984,41.25,34.310001373291016,35.97999954223633,0
2009-03-20,38.189998626708984,41.25,34.310001373291016,35.97999954223633,0
2009-03-23,34.86000061035156,39.52000045776367,30.260000228881836,37.630001068115234,0
2009-03-24,37.630001068115234,43.68000030517578,30.139999389648438,36.849998474121094,0
2009-03-25,36.849998474121094,47.279998779296875,26.65999984741211,28.18000030517578,0
2009-03-26,28.18000030517578,38.18000030517578,28.18000030517578,36.93000030517578,0
2009-03-27,36.93000030517578,39.75,36.560001373291016,37.13999938964844,0
2009-03-30,37.13999938964844,41.7599983215332,37.13999938964844,40.25,0
2009-03-31,40.25,40.93000030517578,39.15999984741211,39.47999954223633,0
2009-04-01,39.47999954223633,39.83000183105469,36.529998779296875,36.529998779296875,0
2009-04-02,36.529998779296875,37.84000015258789,34.650001525878906,37.400001525878906,0
2009-04-06,37.400001525878906,46.130001068115234,37.400001525878906,41.720001220703125,0
2009-04-08,41.720001220703125,50.33000183105469,41.720001220703125,43.54999923706055,0
2009-04-09,43.54999923706055,47.9900016784668,42.22999954223633,43.540000915527344,0
2009-04-13,43.540000915527344,47.34000015258789,43.540000915527344,46.560001373291016,0
2009-04-15,46.560001373291016,49.41999816894531,46.560001373291016,48.02000045776367,0
2009-04-16,48.02000045776367,51.22999954223633,47.5099983215332,50.5099983215332,0
2009-04-17,50.5099983215332,51.189998626708984,50.0099983215332,50.79999923706055,0
2009-04-20,50.79999923706055,55.20000076293945,50.79999923706055,54.220001220703125,0
2009-04-21,54.220001220703125,55.279998779296875,53.349998474121094,53.63999938964844,0
2009-04-22,53.63999938964844,63.400001525878906,53.63999938964844,57.880001068115234,0
2009-04-23,57.880001068115234,57.880001068115234,57.880001068115234,57.880001068115234,0
2009-04-24,51.29999923706055,56.2599983215332,47.68000030517578,47.779998779296875,0
2009-04-27,47.779998779296875,52.40999984741211,47.779998779296875,49.43000030517578,0
2009-04-28,49.43000030517578,50.540000915527344,47.95000076293945,48.79999923706055,0
2009-04-29,48.79999923706055,48.79999923706055,45.900001525878906,46.630001068115234,0
2009-05-04,46.630001068115234,53.20000076293945,43.70000076293945,49.540000915527344,0
2009-05-05,49.540000915527344,50.7599983215332,49.33000183105469,50.529998779296875,0
2009-05-06,48.130001068115234,59.209999084472656,48.130001068115234,51.209999084472656,0
2009-05-07,51.209999084472656,61.47999954223633,38.459999084472656,54.7599983215332,0
2009-05-08,54.7599983215332,60.41999816894531,44.31999969482422,57.02000045776367,0
2009-05-11,51.93000030517578,62.529998779296875,43.970001220703125,61.029998779296875,0
2009-05-12,50.7400016784668,61.70000076293945,50.279998779296875,50.310001373291016,0
2009-05-13,50.310001373291016,63.38999938964844,46.72999954223633,50.72999954223633,0
2009-05-14,50.72999954223633,62.47999954223633,49.810001373291016,51.25,0
2009-05-15,51.25,52.810001373291016,47.29999923706055,49.63999938964844,0
2009-05-18,51.25,52.810001373291016,47.29999923706055,49.63999938964844,0
2009-05-19,65.47000122070312,69.01000213623047,41.27000045776367,58.099998474121094,0
2009-05-20,57.47999954223633,63.970001220703125,45.65999984741211,50.790000915527344,0
2009-05-21,50.790000915527344,50.790000915527344,50.790000915527344,50.790000915527344,0
2009-05-22,49.63999938964844,49.63999938964844,49.63999938964844,49.63999938964844,0
2009-05-25,83.70999908447266,83.70999908447266,43.689998626708984,43.709999084472656,0
2009-05-26,43.709999084472656,84.93000030517578,39.58000183105469,52.369998931884766,0
2009-05-27,52.369998931884766,77.7699966430664,37.93000030517578,41.56999969482422,0
2009-05-28,36.31999969482422,76.30999755859375,36.31999969482422,44.58000183105469,0
2009-05-29,39.09000015258789,48.290000915527344,35.34000015258789,40.29999923706055,0
2009-06-01,41.189998626708984,47.09000015258789,39.59000015258789,41.83000183105469,0
2009-06-02,39.040000915527344,58.560001373291016,39.040000915527344,41.040000915527344,0
2009-06-03,41.040000915527344,58.91999816894531,38.02000045776367,40.66999816894531,0
2009-06-04,37.45000076293945,59.41999816894531,37.45000076293945,41.310001373291016,0
2009-06-05,38.47999954223633,41.540000915527344,38.47999954223633,40.54999923706055,0
2009-06-08,40.54999923706055,69.19000244140625,40.54999923706055,42.27000045776367,0
2009-06-09,40.189998626708984,52.61000061035156,40.189998626708984,40.7599983215332,0
2009-06-10,42.040000915527344,86.91999816894531,37.0,40.470001220703125,0
2009-06-11,40.470001220703125,67.55000305175781,39.709999084472656,41.02000045776367,0
2009-06-12,49.20000076293945,74.54000091552734,39.5099983215332,40.83000183105469,0
2009-06-15,40.34000015258789,80.41999816894531,40.34000015258789,52.709999084472656,0
2009-06-16,42.189998626708984,71.20999908447266,41.310001373291016,41.689998626708984,0
2009-06-17,40.84000015258789,64.52999877929688,40.369998931884766,62.04999923706055,0
2009-06-18,62.04999923706055,70.27999877929688,50.130001068115234,54.4900016784668,0
2009-06-19,55.68000030517578,57.099998474121094,47.83000183105469,48.95000076293945,0
2009-06-22,48.95000076293945,64.61000061035156,44.2599983215332,47.529998779296875,0
2009-06-23,56.560001373291016,56.560001373291016,44.79999923706055,48.22999954223633,0
2009-06-24,53.720001220703125,53.720001220703125,42.220001220703125,42.220001220703125,0
2009-06-25,44.900001525878906,47.650001525878906,37.130001068115234,38.59000015258789,0
2009-06-26,38.59000015258789,44.33000183105469,31.1200008392334,37.9900016784668,0
2009-06-29,37.9900016784668,40.68000030517578,36.9900016784668,40.310001373291016,0
2009-06-30,40.79999923706055,43.27000045776367,40.5,42.540000915527344,0
2009-07-01,42.20000076293945,44.54999923706055,42.20000076293945,43.150001525878906,0
2009-07-02,42.90999984741211,44.88999938964844,42.90999984741211,43.880001068115234,0
2009-07-03,43.880001068115234,45.900001525878906,43.880001068115234,45.86000061035156,0
2009-07-06,46.22999954223633,47.47999954223633,39.540000915527344,39.88999938964844,0
2009-07-07,38.81999969482422,40.380001068115234,36.130001068115234,36.16999816894531,0
2009-07-08,33.9900016784668,38.93000030517578,33.9900016784668,37.380001068115234,0
2009-07-09,36.66999816894531,38.38999938964844,36.63999938964844,36.63999938964844,0
2009-07-10,35.59000015258789,36.81999969482422,34.95000076293945,35.83000183105469,0
2009-07-13,35.83000183105469,38.380001068115234,35.83000183105469,36.58000183105469,0
2009-07-14,36.349998474121094,36.349998474121094,34.65999984741211,35.04999923706055,0
2009-07-15,35.810001373291016,36.349998474121094,34.349998474121094,36.150001525878906,0
2009-07-16,35.63999938964844,38.2599983215332,35.63999938964844,37.59000015258789,0
2009-07-17,37.61000061035156,37.61000061035156,35.59000015258789,35.88999938964844,0
2009-07-20,35.88999938964844,37.95000076293945,35.88999938964844,36.970001220703125,0
2009-07-21,36.97999954223633,38.650001525878906,36.45000076293945,36.59000015258789,0
2009-07-22,36.38999938964844,37.279998779296875,35.810001373291016,37.13999938964844,0
2009-07-23,43.27000045776367,43.27000045776367,32.56999969482422,34.04999923706055,0
2009-07-24,34.04999923706055,40.209999084472656,34.04999923706055,36.470001220703125,0
2009-07-27,36.470001220703125,38.9900016784668,36.470001220703125,37.38999938964844,0
2009-07-28,37.38999938964844,37.689998626708984,35.97999954223633,36.06999969482422,0
2009-07-29,36.06999969482422,42.41999816894531,35.86000061035156,37.33000183105469,0
2009-07-30,37.33000183105469,37.83000183105469,35.130001068115234,37.59000015258789,0
2009-07-31,34.86000061035156,39.209999084472656,34.4900016784668,39.209999084472656,0
2009-08-03,39.209999084472656,54.130001068115234,36.58000183105469,40.650001525878906,0
2009-08-04,36.13999938964844,62.540000915527344,35.970001220703125,36.79999923706055,0
2009-08-05,27.3700008392334,60.5099983215332,27.3700008392334,36.70000076293945,0
2009-08-06,34.470001220703125,63.06999969482422,32.130001068115234,37.650001525878906,0
2009-08-07,37.650001525878906,64.5,36.66999816894531,40.849998474121094,0
